Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado;Tipo
19;19142;19142060;CAUCA;CALOTO;EL CARMELO;C
19;19142;19142061;CAUCA;CALOTO;EL CHOCHO;C
19;19142;19142062;CAUCA;CALOTO;EL POBLADO;C
19;19142;19142063;CAUCA;CALOTO;EL SOCORRO;C
19;19142;19142064;CAUCA;CALOTO;GUADUALITO;C
19;19142;19142065;CAUCA;CALOTO;GUATABA;C
19;19142;19142066;CAUCA;CALOTO;LA BUITRERA;C
19;19142;19142067;CAUCA;CALOTO;LA CUCHILLA;C
19;19142;19142068;CAUCA;CALOTO;LA GUINEA;C
19;19142;19142069;CAUCA;CALOTO;LA QUEBRADA;CP
19;19142;19142070;CAUCA;CALOTO;LA SELVA;C
19;19142;19142071;CAUCA;CALOTO;LA TRAMPA;C
19;19142;19142072;CAUCA;CALOTO;LAS AGUAS;CP
19;19142;19142073;CAUCA;CALOTO;LOS CHORROS;C
19;19142;19142074;CAUCA;CALOTO;MARAÑON;C
19;19142;19142075;CAUCA;CALOTO;MORALES ARROZAL;C
19;19142;19142076;CAUCA;CALOTO;PORVENIR;C
19;19142;19142077;CAUCA;CALOTO;VENADILLO;C
19;19142;19142078;CAUCA;CALOTO;VISTA HERMOSA;C
19;19212;19212000;CAUCA;CORINTO;CORINTO;CM
19;19212;19212001;CAUCA;CORINTO;EL JAGUAL;C
19;19212;19212004;CAUCA;CORINTO;MEDIA NARANJA;C
19;19212;19212005;CAUCA;CORINTO;RIONEGRO;C
19;19212;19212008;CAUCA;CORINTO;SAN RAFAEL;CAS
19;19212;19212009;CAUCA;CORINTO;EL BARRANCO;C
19;19212;19212010;CAUCA;CORINTO;QUEBRADITAS;C
19;19212;19212011;CAUCA;CORINTO;EL PEDREGAL;CP
19;19212;19212012;CAUCA;CORINTO;LA LAGUNA;CP
19;19212;19212013;CAUCA;CORINTO;LA MARÍA;CP
19;19256;19256000;CAUCA;EL TAMBO;EL TAMBO;CM
19;19256;19256001;CAUCA;EL TAMBO;ALTO DEL REY;IPD
19;19256;19256002;CAUCA;EL TAMBO;BARAYA;IPM
19;19256;19256003;CAUCA;EL TAMBO;BETANIA;IPD
19;19256;19256004;CAUCA;EL TAMBO;CUATRO ESQUINAS;IPD
19;19256;19256005;CAUCA;EL TAMBO;CHAPA;IPM
19;19256;19256006;CAUCA;EL TAMBO;CHISQUÍO;IPD
19;19256;19256007;CAUCA;EL TAMBO;EL PLACER;C
19;19256;19256009;CAUCA;EL TAMBO;EL ZARZAL;IPD
19;19256;19256010;CAUCA;EL TAMBO;GAMBOA;IPD
19;19256;19256011;CAUCA;EL TAMBO;NUEVA GRANADA;IPD
19;19256;19256012;CAUCA;EL TAMBO;HUISITÓ;IPD
19;19256;19256013;CAUCA;EL TAMBO;LA ALIANZA;IPD
19;19256;19256014;CAUCA;EL TAMBO;LA PAZ;IPM
19;19256;19256015;CAUCA;EL TAMBO;LOS ANAYES;IPD
19;19256;19256016;CAUCA;EL TAMBO;LOS ANDES;IPD
19;19256;19256017;CAUCA;EL TAMBO;LOS ANGELES;IPD
19;19256;19256018;CAUCA;EL TAMBO;MOSQUERA;IPM
19;19256;19256019;CAUCA;EL TAMBO;PANDIGUANDO;IPM
19;19256;19256020;CAUCA;EL TAMBO;PIAGUA;IPD
19;19256;19256021;CAUCA;EL TAMBO;PUERTO RICO;CAS
19;19256;19256022;CAUCA;EL TAMBO;QUILCACÉ;IPD
19;19256;19256023;CAUCA;EL TAMBO;RONDÓN;IPD
19;19256;19256024;CAUCA;EL TAMBO;SABANETAS;IPD
19;19256;19256025;CAUCA;EL TAMBO;SAN JOAQUÍN;IPD
19;19256;19256026;CAUCA;EL TAMBO;SAN JUAN DE MECHENQUE;IPD
19;19256;19256027;CAUCA;EL TAMBO;SEGUENGUE;IPM
19;19256;19256028;CAUCA;EL TAMBO;URIBE;IPD
19;19256;19256029;CAUCA;EL TAMBO;VILLA AL MAR;IPD
19;19256;19256030;CAUCA;EL TAMBO;LA LAGUNA;IPD
19;19256;19256031;CAUCA;EL TAMBO;BUENA VISTA;IPD
19;19256;19256032;CAUCA;EL TAMBO;LAS BOTAS;CAS
19;19256;19256033;CAUCA;EL TAMBO;CABUYAL;IPD
19;19256;19256034;CAUCA;EL TAMBO;EL CRUCERO DEL PUEBLO;IPM
19;19256;19256035;CAUCA;EL TAMBO;LA ROMELIA;C
19;19256;19256036;CAUCA;EL TAMBO;PLAYA RICA;C
19;19256;19256037;CAUCA;EL TAMBO;PUERTA LLAVE;IPM
19;19256;19256038;CAUCA;EL TAMBO;RÍO HONDO;IPM
19;19256;19256039;CAUCA;EL TAMBO;VEINTE DE JULIO;IPD
19;19256;19256040;CAUCA;EL TAMBO;EL RETIRO;C
19;19256;19256041;CAUCA;EL TAMBO;CALICHALES;IPD
19;19256;19256042;CAUCA;EL TAMBO;EL HIGUERÓN;IPD
19;19256;19256043;CAUCA;EL TAMBO;EL OCHENTAYUNO (LA GALLERA);C
19;19256;19256044;CAUCA;EL TAMBO;GUAZARAVITA;IPD
19;19256;19256045;CAUCA;EL TAMBO;LA BANDA;IPD
19;19256;19256046;CAUCA;EL TAMBO;LA CUCHILLA;IPD
19;19256;19256047;CAUCA;EL TAMBO;LAS PIEDRAS;IPD
19;19256;19256048;CAUCA;EL TAMBO;LAS HUERTAS;IPD
19;19256;19256049;CAUCA;EL TAMBO;LOS LLANOS;IPD
19;19256;19256050;CAUCA;EL TAMBO;RÍO SUCIO;IPM
19;19256;19256051;CAUCA;EL TAMBO;MURGUEITIO;IPD
19;19256;19256052;CAUCA;EL TAMBO;PEPITAL;IPD
19;19256;19256053;CAUCA;EL TAMBO;JUANA CASTAÑA;C
19;19256;19256054;CAUCA;EL TAMBO;LA VENTANA;C
19;19256;19256055;CAUCA;EL TAMBO;MONTERREDONDO;C
19;19256;19256056;CAUCA;EL TAMBO;LA PALOMA;IPD
19;19256;19256057;CAUCA;EL TAMBO;SAN ANTONIO;IPD
19;19290;19290000;CAUCA;FLORENCIA;FLORENCIA;CM
19;19290;19290001;CAUCA;FLORENCIA;EL ROSARIO;C
19;19290;19290002;CAUCA;FLORENCIA;MARSELLA;C
19;19300;19300000;CAUCA;GUACHENÉ;GUACHENÉ;CM
19;19300;19300001;CAUCA;GUACHENÉ;EL CENTRO;C
19;19300;19300002;CAUCA;GUACHENÉ;VEREDAS NORORIENTALES;C
19;19300;19300003;CAUCA;GUACHENÉ;VEREDAS UNIDAS;C
19;19318;19318000;CAUCA;GUAPÍ;GUAPÍ;CM
19;19318;19318001;CAUCA;GUAPÍ;ALFONSO LÓPEZ (BALSITAS);IPD
19;19318;19318002;CAUCA;GUAPÍ;BENJAMÍN HERRERA (SAN VICENTE);IPD
19;19318;19318003;CAUCA;GUAPÍ;CALLELARGA;IPD
19;19318;19318004;CAUCA;GUAPÍ;CONCEPCIÓN DE GUAJUÍ;IPD
19;19318;19318005;CAUCA;GUAPÍ;EL CARMELO;IPD
19;19318;19318007;CAUCA;GUAPÍ;LA SOLEDAD;IPD
19;19318;19318008;CAUCA;GUAPÍ;LIMONES;IPD
19;19318;19318010;CAUCA;GUAPÍ;OLAYA HERRERA (GUARE);IPD
19;19318;19318011;CAUCA;GUAPÍ;ROSARIO;IPD
19;19318;19318012;CAUCA;GUAPÍ;SAN AGUSTÍN;IPD
19;19318;19318013;CAUCA;GUAPÍ;SAN ANTONIO DE GUAJUÍ;IPD
19;19318;19318014;CAUCA;GUAPÍ;SAN FRANCISCO;IP
19;19318;19318015;CAUCA;GUAPÍ;URIBE URIBE (EL NARANJO);IPD
19;19318;19318016;CAUCA;GUAPÍ;BOCA DE NAPÍ;IPD
19;19318;19318017;CAUCA;GUAPÍ;EL ATAJO;IPD
19;19318;19318018;CAUCA;GUAPÍ;LLANTÍN;IPD
19;19318;19318019;CAUCA;GUAPÍ;SANTA CLARA;IPD
19;19318;19318020;CAUCA;GUAPÍ;CASCAJERO;IPD
19;19318;19318021;CAUCA;GUAPÍ;CHAMÓN;IPD
19;19318;19318022;CAUCA;GUAPÍ;CHANZARÁ;IPD
19;19318;19318023;CAUCA;GUAPÍ;LAS JUNTA;IPD
19;19318;19318024;CAUCA;GUAPÍ;QUIROGA;CAS
19;19318;19318025;CAUCA;GUAPÍ;CHUARE;CAS
19;19318;19318026;CAUCA;GUAPÍ;SAN JOSÉ DE GUAPI;IPD
19;19318;19318027;CAUCA;GUAPÍ;BELÉN;CP
19;19355;19355000;CAUCA;INZÁ;INZÁ;CM
19;19355;19355001;CAUCA;INZÁ;CALDERAS;IPD
19;19355;19355002;CAUCA;INZÁ;PEDREGAL;IPD
19;19355;19355003;CAUCA;INZÁ;PUERTO VALENCIA;IPD
19;19355;19355004;CAUCA;INZÁ;SAN ANDRÉS;IPD
19;19355;19355005;CAUCA;INZÁ;SAN JOSÉ;IPM
19;19355;19355006;CAUCA;INZÁ;SANTA ROSA;IPD
19;19355;19355007;CAUCA;INZÁ;TOPA;IPM
19;19355;19355008;CAUCA;INZÁ;TUMBICHUCUE;IPM
19;19355;19355009;CAUCA;INZÁ;TURMINÁ;IPD
19;19355;19355010;CAUCA;INZÁ;SANTA TERESA;IPD
19;19355;19355011;CAUCA;INZÁ;GUANACAS;IPD
19;19355;19355012;CAUCA;INZÁ;CARMEN DE VIBORAL;CAS
19;19355;19355013;CAUCA;INZÁ;LOS ALPES;IPD
19;19355;19355014;CAUCA;INZÁ;SAN MIGUEL;IPD
19;19355;19355015;CAUCA;INZÁ;SEGOVIA;IPD
19;19364;19364000;CAUCA;JAMBALÓ;JAMBALÓ;CM
19;19364;19364001;CAUCA;JAMBALÓ;LA MARÍA - EL TRAPICHE;C
19;19364;19364002;CAUCA;JAMBALÓ;LA MINA;C
19;19364;19364003;CAUCA;JAMBALÓ;LOMA REDONDA;C
19;19364;19364004;CAUCA;JAMBALÓ;VALLES HONDOS;C
19;19364;19364005;CAUCA;JAMBALÓ;LA ESPERANZA;C
19;19364;19364006;CAUCA;JAMBALÓ;LOMA GRUESA;CAS
19;19392;19392000;CAUCA;LA SIERRA;LA SIERRA;CM
19;19392;19392005;CAUCA;LA SIERRA;LA CUCHILLA;C
19;19397;19397000;CAUCA;LA VEGA;LA VEGA;CM
19;19397;19397001;CAUCA;LA VEGA;ALTAMIRA;IPD
19;19397;19397002;CAUCA;LA VEGA;ARBELA;IPD
19;19397;19397003;CAUCA;LA VEGA;EL DIVISO;IPM
19;19397;19397004;CAUCA;LA VEGA;EL PALMAR;IPM
19;19397;19397005;CAUCA;LA VEGA;GUACHICONO;IPD
19;19397;19397006;CAUCA;LA VEGA;LOS UVOS;IPD
19;19397;19397007;CAUCA;LA VEGA;PANCITARÁ;IPD
19;19397;19397008;CAUCA;LA VEGA;PLACER;IPD
19;19397;19397009;CAUCA;LA VEGA;SAN MIGUEL;C
19;19397;19397010;CAUCA;LA VEGA;SANTA BÁRBARA;C
19;19397;19397011;CAUCA;LA VEGA;SANTA JUANA;IPD
19;19397;19397012;CAUCA;LA VEGA;ALBANIA;IPM
19;19397;19397013;CAUCA;LA VEGA;CHAUPILOMA;IPD
19;19397;19397014;CAUCA;LA VEGA;DOMINICAL;IPD
19;19397;19397015;CAUCA;LA VEGA;LA CARRERA;IPD
19;19397;19397016;CAUCA;LA VEGA;LOS CIRUELOS;IPD
19;19397;19397017;CAUCA;LA VEGA;VILLA MARÍA;IPD
19;19397;19397018;CAUCA;LA VEGA;BARBILLAS;CAS
19;19397;19397019;CAUCA;LA VEGA;SANTA RITA;IPD
19;19418;19418000;CAUCA;LÓPEZ DE MICAY;LÓPEZ;CM
19;19418;19418001;CAUCA;LÓPEZ DE MICAY;AGUA CLARA (GOLONDRO);IPD
19;19418;19418002;CAUCA;LÓPEZ DE MICAY;ALTO DE CHUARE;IPD
19;19418;19418003;CAUCA;LÓPEZ DE MICAY;EL PLAYÓN (SIGUÍ);IPD
19;19418;19418004;CAUCA;LÓPEZ DE MICAY;EL TRAPICHE;IPD
19;19418;19418005;CAUCA;LÓPEZ DE MICAY;GUAYABAL;IPD
19;19418;19418006;CAUCA;LÓPEZ DE MICAY;JOLÍ;IPD
19;19418;19418007;CAUCA;LÓPEZ DE MICAY;LA CONCEPCIÓN;IPM
19;19418;19418008;CAUCA;LÓPEZ DE MICAY;LA SAGRADA FAMILIA;IPM
19;19418;19418009;CAUCA;LÓPEZ DE MICAY;NOANAMITO;IPD
19;19418;19418010;CAUCA;LÓPEZ DE MICAY;PLAYA GRANDE;IPD
19;19418;19418011;CAUCA;LÓPEZ DE MICAY;RÍO MAYA (DOS QUEBRADAS);IPD
19;19418;19418012;CAUCA;LÓPEZ DE MICAY;SAN ANTONIO DE CHUARE;IPD
19;19418;19418013;CAUCA;LÓPEZ DE MICAY;SAN BARTOLO;IPD
19;19418;19418014;CAUCA;LÓPEZ DE MICAY;SAN FERNANDO;IPM
19;19418;19418015;CAUCA;LÓPEZ DE MICAY;SAN ISIDRO;IPD
19;19418;19418016;CAUCA;LÓPEZ DE MICAY;SAN PEDRO DE NAYA;IPD
19;19418;19418017;CAUCA;LÓPEZ DE MICAY;SANTA ANA;IPD
19;19418;19418018;CAUCA;LÓPEZ DE MICAY;TAPARAL;IPM
19;19418;19418019;CAUCA;LÓPEZ DE MICAY;ZARAGOZA;IPD
19;19418;19418020;CAUCA;LÓPEZ DE MICAY;CANDELARIA;IPM
19;19418;19418021;CAUCA;LÓPEZ DE MICAY;BAJO SIGUÍ;IPM
19;19418;19418022;CAUCA;LÓPEZ DE MICAY;EL COCO;IPD
19;19418;19418023;CAUCA;LÓPEZ DE MICAY;SAN FRANCISCO ADENTRO;C
19;19418;19418024;CAUCA;LÓPEZ DE MICAY;BETANIA;IPM
19;19418;19418025;CAUCA;LÓPEZ DE MICAY;CACAO;IPM
19;19418;19418026;CAUCA;LÓPEZ DE MICAY;CALLE LARGA - NAYA;IPM
19;19418;19418027;CAUCA;LÓPEZ DE MICAY;CHIGUERO;IPM
19;19418;19418028;CAUCA;LÓPEZ DE MICAY;ALTO NAYA;IPM
19;19418;19418029;CAUCA;LÓPEZ DE MICAY;ELTRUENO;IPM
19;19418;19418030;CAUCA;LÓPEZ DE MICAY;LAS CRUCES;IPM
19;19418;19418031;CAUCA;LÓPEZ DE MICAY;LAS PAVAS;IPM
19;19418;19418032;CAUCA;LÓPEZ DE MICAY;SAN ANTONIO DE GURUMENDY;C
19;19418;19418033;CAUCA;LÓPEZ DE MICAY;BOCA GRANDE;C
19;19418;19418034;CAUCA;LÓPEZ DE MICAY;BRAZO DE LA ROTURA;IPM
19;19418;19418035;CAUCA;LÓPEZ DE MICAY;SANTA CRUZ DE SIGUÍN;CAS
19;19450;19450000;CAUCA;MERCADERES;MERCADERES;CM
19;19450;19450001;CAUCA;MERCADERES;ALTO DE MAYO;CAS
19;19450;19450002;CAUCA;MERCADERES;ARBOLEDAS;C
19;19450;19450003;CAUCA;MERCADERES;EL PILÓN;CAS
19;19450;19450004;CAUCA;MERCADERES;ESMERALDAS;C
19;19450;19450006;CAUCA;MERCADERES;SAN JOAQUÍN;C
19;19450;19450007;CAUCA;MERCADERES;SAN JUANITO;C
19;19450;19450008;CAUCA;MERCADERES;TABLONES ALTOS;CAS
19;19450;19450009;CAUCA;MERCADERES;CAJAMARCA;C
19;19450;19450015;CAUCA;MERCADERES;EL BADO;CAS
19;19450;19450016;CAUCA;MERCADERES;TABLONCITO;CAS
19;19450;19450017;CAUCA;MERCADERES;EL CARBONERO;C
19;19450;19450019;CAUCA;MERCADERES;MOJARRAS;C
19;19450;19450020;CAUCA;MERCADERES;LOS LLANOS;CAS
19;19450;19450021;CAUCA;MERCADERES;LOS MEDIOS;CAS
19;19455;19455000;CAUCA;MIRANDA;MIRANDA;CM
19;19455;19455003;CAUCA;MIRANDA;LA MUNDA;CP
19;19455;19455004;CAUCA;MIRANDA;MONTERREDONDO;CP
19;19455;19455005;CAUCA;MIRANDA;ORTIGAL;C
19;19455;19455007;CAUCA;MIRANDA;SANTA ANA;CP
19;19455;19455008;CAUCA;MIRANDA;TIERRADURA;CP
19;19455;19455009;CAUCA;MIRANDA;TULIPAN;CP
19;19455;19455010;CAUCA;MIRANDA;GUATEMALA;CP
19;19455;19455011;CAUCA;MIRANDA;SAN ANDRÉS;CP
19;19473;19473000;CAUCA;MORALES;MORALES;CM
19;19473;19473002;CAUCA;MORALES;CARPINTERO;C
19;19473;19473003;CAUCA;MORALES;CHIMBORAZO;IPD
19;19473;19473004;CAUCA;MORALES;HONDURAS;IPM
19;19473;19473008;CAUCA;MORALES;PAN DE AZÚCAR;C
19;19473;19473009;CAUCA;MORALES;SAN ISIDRO;C
19;19473;19473012;CAUCA;MORALES;SANTA ROSA;C
19;19473;19473014;CAUCA;MORALES;LA ESTACIÓN;C
19;19473;19473017;CAUCA;MORALES;EL ROSARIO;C
19;19513;19513000;CAUCA;PADILLA;PADILLA;CM
19;19513;19513001;CAUCA;PADILLA;YARUMALES;IPD
19;19513;19513003;CAUCA;PADILLA;LA PAILA;IPD
19;19513;19513004;CAUCA;PADILLA;EL CHAMIZO;IPD
19;19513;19513008;CAUCA;PADILLA;CUERNAVACA;C
19;19517;19517000;CAUCA;PÁEZ;BELALCÁZAR;CM
19;19517;19517001;CAUCA;PÁEZ;ARAUJO;C
19;19517;19517002;CAUCA;PÁEZ;AVIRAMA;C
19;19517;19517003;CAUCA;PÁEZ;COHETANDO;C
19;19517;19517004;CAUCA;PÁEZ;CHINAS;C
19;19517;19517005;CAUCA;PÁEZ;EL COLORADO;C
19;19517;19517006;CAUCA;PÁEZ;HUILA;CP
19;19517;19517007;CAUCA;PÁEZ;ITAIBE;IP
19;19517;19517009;CAUCA;PÁEZ;LAME;C
19;19517;19517010;CAUCA;PÁEZ;LA PALMA;C
19;19517;19517011;CAUCA;PÁEZ;MOSOCO;C
19;19517;19517012;CAUCA;PÁEZ;RICAURTE;C
19;19517;19517013;CAUCA;PÁEZ;RIOCHIQUITO;IP
19;19517;19517014;CAUCA;PÁEZ;SAN LUIS (POTRERILLO);IPD
19;19517;19517015;CAUCA;PÁEZ;TALAGA;C
19;19517;19517016;CAUCA;PÁEZ;TÓEZ;C
19;19517;19517017;CAUCA;PÁEZ;LA MESA DE TOGOIMA;C
19;19517;19517018;CAUCA;PÁEZ;VILLA RODRÍGUEZ;C
19;19517;19517019;CAUCA;PÁEZ;VITONCO;C
19;19517;19517022;CAUCA;PÁEZ;LA TROJA;C
19;19517;19517023;CAUCA;PÁEZ;ARANZAZU;C
19;19517;19517024;CAUCA;PÁEZ;EL CABUYO;C
19;19517;19517025;CAUCA;PÁEZ;LA CEJA;C
19;19517;19517026;CAUCA;PÁEZ;SAN JOSÉ;C
19;19517;19517027;CAUCA;PÁEZ;TARAVIRA;C
19;19517;19517028;CAUCA;PÁEZ;CUETANDÓ;IPD
19;19517;19517030;CAUCA;PÁEZ;COQUIYÓ;CP
19;19517;19517031;CAUCA;PÁEZ;CHACHUCUE;CP
19;19517;19517032;CAUCA;PÁEZ;EL RODEO;CP
19;19517;19517033;CAUCA;PÁEZ;GUADUALEJO;CP
19;19517;19517034;CAUCA;PÁEZ;GUAPIO;CP
19;19517;19517035;CAUCA;PÁEZ;GUAQUIYÓ;CP
19;19517;19517036;CAUCA;PÁEZ;LA ESMERALDA;CP
19;19517;19517037;CAUCA;PÁEZ;LA MARÍA;CP
19;19517;19517038;CAUCA;PÁEZ;LAURELES;CP
19;19517;19517039;CAUCA;PÁEZ;MESA DE CALOTO;CP
19;19517;19517040;CAUCA;PÁEZ;MESA DE TÁLAGA;CP
19;19517;19517041;CAUCA;PÁEZ;SAN MIGUEL;CP
19;19517;19517042;CAUCA;PÁEZ;TÁLAGA VIEJO;CP
19;19517;19517043;CAUCA;PÁEZ;VICANENGA;CP
19;19532;19532000;CAUCA;PATÍA;EL BORDO;CM
19;19532;19532001;CAUCA;PATÍA;BRISAS;C
19;19532;19532003;CAUCA;PATÍA;DON ALONSO;C
19;19532;19532004;CAUCA;PATÍA;GALÍNDEZ;C
19;19532;19532005;CAUCA;PATÍA;LA FONDA;C
19;19532;19532006;CAUCA;PATÍA;LA MESA;C
19;19532;19532007;CAUCA;PATÍA;LAS TALLAS;C
19;19532;19532008;CAUCA;PATÍA;PATÍA;C
19;19532;19532009;CAUCA;PATÍA;PIEDRASENTADA;C
19;19532;19532010;CAUCA;PATÍA;PAN DE AZÚCAR;C
19;19532;19532012;CAUCA;PATÍA;SAJANDÍ;CAS
19;19532;19532013;CAUCA;PATÍA;EL ESTRECHO;C
19;19532;19532014;CAUCA;PATÍA;EL HOYO;C
19;19532;19532016;CAUCA;PATÍA;ANGULO;C
19;19532;19532018;CAUCA;PATÍA;EL PLACER;C
19;19532;19532019;CAUCA;PATÍA;EL PURO;C
19;19532;19532022;CAUCA;PATÍA;SACHAMATES;C
19;19532;19532023;CAUCA;PATÍA;SANTA ROSA BAJA;C
19;19532;19532024;CAUCA;PATÍA;VERSALLES;C
19;19532;19532025;CAUCA;PATÍA;SANTA CRUZ - CHONTADURO;C
19;19532;19532026;CAUCA;PATÍA;BETANIA;CAS
19;19532;19532028;CAUCA;PATÍA;MÉNDEZ;C
19;19532;19532029;CAUCA;PATÍA;QUEBRADA OSCURA;C
19;19532;19532031;CAUCA;PATÍA;GUAYABAL;C
19;19533;19533000;CAUCA;PIAMONTE;PIAMONTE;CM
19;19533;19533001;CAUCA;PIAMONTE;CAMPO ALEGRE;CP
19;19533;19533002;CAUCA;PIAMONTE;EL REMANSO;CP
19;19533;19533003;CAUCA;PIAMONTE;MIRAFLOR;CP
19;19533;19533004;CAUCA;PIAMONTE;YAPURÁ;CP
19;19548;19548000;CAUCA;PIENDAMÓ;PIENDAMÓ;CM
19;19548;19548001;CAUCA;PIENDAMÓ;TUNÍA;IP
19;19573;19573000;CAUCA;PUERTO TEJADA;PUERTO TEJADA;CM
19;19573;19573001;CAUCA;PUERTO TEJADA;BOCAS DEL PALO;CAS
19;19573;19573002;CAUCA;PUERTO TEJADA;LAS BRISAS;C
19;19573;19573003;CAUCA;PUERTO TEJADA;SAN CARLOS;C
19;19573;19573004;CAUCA;PUERTO TEJADA;ZANJÓN RICO;C
19;19573;19573005;CAUCA;PUERTO TEJADA;PERICO NEGRO;C
19;19585;19585000;CAUCA;PURACÉ;COCONUCO;CM
19;19585;19585004;CAUCA;PURACÉ;PURACÉ;IPD
19;19585;19585007;CAUCA;PURACÉ;SANTA LETICIA;CAS
19;19585;19585009;CAUCA;PURACÉ;PALETARÁ;CP
19;19622;19622000;CAUCA;ROSAS;ROSAS;CM
19;19622;19622001;CAUCA;ROSAS;GUALOTO;C
19;19622;19622002;CAUCA;ROSAS;PÁRRAGA;C
19;19622;19622003;CAUCA;ROSAS;MARQUEZ;IPD
19;19622;19622004;CAUCA;ROSAS;UFUGU;IPD
19;19622;19622005;CAUCA;ROSAS;LOMABAJO;C
19;19622;19622006;CAUCA;ROSAS;LOMBAJO;C
19;19622;19622007;CAUCA;ROSAS;CEFIRO;CP
19;19622;19622008;CAUCA;ROSAS;DIVISO;CP
19;19622;19622009;CAUCA;ROSAS;LOMAGRANDE;CP
19;19622;19622010;CAUCA;ROSAS;MARQUES;CP
19;19622;19622011;CAUCA;ROSAS;SAUCE;CP
19;19693;19693000;CAUCA;SAN SEBASTIÁN;SAN SEBASTIÁN;CM
19;19693;19693001;CAUCA;SAN SEBASTIÁN;EL ROSAL;CP
19;19693;19693002;CAUCA;SAN SEBASTIÁN;MARMATO;CP
19;19693;19693003;CAUCA;SAN SEBASTIÁN;PARAMILLOS;CP
19;19693;19693004;CAUCA;SAN SEBASTIÁN;SANTIAGO;CP
19;19693;19693005;CAUCA;SAN SEBASTIÁN;VALENCIA;CP
19;19693;19693006;CAUCA;SAN SEBASTIÁN;VENECIA;CP
19;19698;19698000;CAUCA;SANTANDER DE QUILICHAO;SANTANDER DE QUILICHAO;CM
19;19698;19698001;CAUCA;SANTANDER DE QUILICHAO;EL PALMAR;CAS
19;19698;19698002;CAUCA;SANTANDER DE QUILICHAO;EL TURCO;CAS
19;19698;19698004;CAUCA;SANTANDER DE QUILICHAO;LA ARROBLEDA;CAS
19;19698;19698007;CAUCA;SANTANDER DE QUILICHAO;MONDOMO;C
19;19698;19698008;CAUCA;SANTANDER DE QUILICHAO;PARAMILLO;CAS
19;19698;19698009;CAUCA;SANTANDER DE QUILICHAO;SAN RAFAEL;CAS
19;19698;19698010;CAUCA;SANTANDER DE QUILICHAO;TRES QUEBRADAS;CAS
19;19698;19698013;CAUCA;SANTANDER DE QUILICHAO;SAN ANTONIO;CAS
19;19698;19698014;CAUCA;SANTANDER DE QUILICHAO;SAN PEDRO;CAS
19;19698;19698015;CAUCA;SANTANDER DE QUILICHAO;AGUA AZUL;CAS
19;19698;19698017;CAUCA;SANTANDER DE QUILICHAO;DOMINGUILLO;CAS
19;19698;19698018;CAUCA;SANTANDER DE QUILICHAO;EL CRUCERO;CAS
19;19698;19698020;CAUCA;SANTANDER DE QUILICHAO;QUINAMAYO;CAS
19;19698;19698022;CAUCA;SANTANDER DE QUILICHAO;LLANO DE ALEGRÍAS;CAS
19;19698;19698024;CAUCA;SANTANDER DE QUILICHAO;CAMBALACHE;CAS
19;19698;19698025;CAUCA;SANTANDER DE QUILICHAO;EL BROCHE;CAS
19;19698;19698026;CAUCA;SANTANDER DE QUILICHAO;EL LLANITO;CAS
19;19698;19698027;CAUCA;SANTANDER DE QUILICHAO;EL TAJO;CAS
19;19698;19698028;CAUCA;SANTANDER DE QUILICHAO;LA AGUSTINA;CAS
19;19698;19698029;CAUCA;SANTANDER DE QUILICHAO;LA CAPILLA;CAS
19;19698;19698030;CAUCA;SANTANDER DE QUILICHAO;LA CHAPA;CAS
19;19698;19698031;CAUCA;SANTANDER DE QUILICHAO;LA PALOMERA;CAS
19;19698;19698032;CAUCA;SANTANDER DE QUILICHAO;LA QUEBRADA;CAS
19;19698;19698033;CAUCA;SANTANDER DE QUILICHAO;LOMITAS ABAJO;CAS
19;19698;19698034;CAUCA;SANTANDER DE QUILICHAO;LOMITAS ARRIBA;CAS
19;19698;19698035;CAUCA;SANTANDER DE QUILICHAO;LOURDES;CAS
19;19698;19698037;CAUCA;SANTANDER DE QUILICHAO;SAN JOSÉ;CAS
19;19698;19698043;CAUCA;SANTANDER DE QUILICHAO;BELLAVISTA;CAS
19;19701;19701000;CAUCA;SANTA ROSA;SANTA ROSA;CM
19;19701;19701001;CAUCA;SANTA ROSA;DESCANSE;C
19;19701;19701002;CAUCA;SANTA ROSA;EL CARMELO;IPD
19;19701;19701004;CAUCA;SANTA ROSA;SANTA CLARA;CAS
19;19701;19701005;CAUCA;SANTA ROSA;SANTA MARTHA;IPD
19;19701;19701006;CAUCA;SANTA ROSA;SAN JUAN DE VILLALOBOS;C
19;19701;19701012;CAUCA;SANTA ROSA;SAN JUAN;IPD
19;19701;19701013;CAUCA;SANTA ROSA;VILLA MOSQUERA;IPM
19;19701;19701014;CAUCA;SANTA ROSA;CURIACO;CAS
19;19701;19701015;CAUCA;SANTA ROSA;SECTOR MANDIYACO;C
19;19743;19743000;CAUCA;SILVIA;SILVIA;CM
19;19743;19743001;CAUCA;SILVIA;GUAMBIA;IPM
19;19743;19743002;CAUCA;SILVIA;PITAYO;IPD
19;19743;19743003;CAUCA;SILVIA;QUICHAYÁ;IPD
19;19743;19743004;CAUCA;SILVIA;PUEBLECITO;IPM
19;19743;19743005;CAUCA;SILVIA;USENDA;IPD
19;19743;19743006;CAUCA;SILVIA;VALLE NUEVO;IPD
19;19743;19743007;CAUCA;SILVIA;LA ESTRELLA;IPM
